User name,User id,External system id,Barcode,Active,Type,Patron group,Departments,Proxy for,Last name,First name,Middle name,Preferred first name,Email,Phone,Mobile phone,Date of birth,Addresses,Preferred contact type id,Enrollment date,Expiration date,Created date,Updated date,Tags,Custom fields
username:89996,dda58075-78ed-4979-906e-dc91d628a802,externalsystemid:89996,0000089996,true,,"UC Stu/Graduate, Quarter",,,Sanchez,Tina,D,,fse.hosting@ebsco.org,484-844-2697,,1969-05-17 00:00:00.000Z,faf93bfc-119c-42e1-93dc-c7b16c9b2315;United States;2730 Berkley Street;;Northampton;PA;18067;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.321Z,2022-11-30 13:45:37.321Z,,
username:89995,b015ab55-4374-4b75-9bbc-bda05a3d2106,externalsystemid:89995,0000089995,true,,"UC Stu/Graduate, Quarter",,,Hendley,Gerald,S,,fse.hosting@ebsco.org,310-461-6732,,1990-04-12 00:00:00.000Z,1079f88d-ff2a-46e5-9980-bdd1415ec3af;United States;1905 Armbrester Drive;;Los Angeles;CA;90017;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.347Z,2022-11-30 13:45:37.347Z,,
username:89994,f182d51e-2ba7-401a-9962-77d0e8143b17,externalsystemid:89994,0000089994,true,,"UC Stu/Graduate, Quarter",,,Foster,Cecelia,W,,fse.hosting@ebsco.org,225-490-2467,,1976-07-30 00:00:00.000Z,24fc7153-0a8d-4430-a8af-7de8c40ee4d6;United States;1842 Eva Pearl Street;;Baton Rouge;LA;70810;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.368Z,2022-11-30 13:45:37.368Z,,
username:89993,295c98ca-330c-478b-824b-698a3359cfbb,externalsystemid:89993,0000089993,true,,"UC Stu/Graduate, Quarter",,,Johnson,Martha,R,,fse.hosting@ebsco.org,309-946-1129,,1957-07-12 00:00:00.000Z,824ac6f8-2536-44d2-b65b-ac18ad945881;United States;1003 Jail Drive;;Geneseo;IL;61254;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.390Z,2022-11-30 13:45:37.390Z,,
username:89992,c6bc76b6-f38b-43c2-bdf0-31fe1432c3cd,externalsystemid:89992,0000089992,true,,"UC Stu/Graduate, Quarter",,,Banks,Catherine,R,,fse.hosting@ebsco.org,419-418-9672,,1954-09-03 00:00:00.000Z,bf98338c-c3c3-4aff-9a44-ac6871e8ac31;United States;2583 Cedarstone Drive;;Toledo;OH;43604;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.410Z,2022-11-30 13:45:37.410Z,,
username:89991,a9076d0a-146c-4c3d-8c3b-d5085745845a,externalsystemid:89991,0000089991,true,,"UC Stu/Graduate, Quarter",,,Palmer,Edward,R,,fse.hosting@ebsco.org,304-808-6565,,1958-03-18 00:00:00.000Z,a9f9689a-68ee-412f-a80b-297f17043072;United States;4425 Augusta Park;;Laurel Point;WV;26505;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.560Z,2022-11-30 13:45:37.560Z,,
username:89990,35b90b62-9dc2-4423-a2df-a47f51281a99,externalsystemid:89990,0000089990,true,,"UC Stu/Graduate, Quarter",,,Davis,Janet,R,,fse.hosting@ebsco.org,601-544-8463,,1964-02-20 00:00:00.000Z,c3a8be4a-3803-48c8-9e4e-0b94e8e8e1b8;United States;4699 Lena Lane;;Hattiesburg;MS;39401;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.586Z,2022-11-30 13:45:37.586Z,,
username:8999,8a1889a8-ceb9-4011-bab6-eccda1b25a5e,externalsystemid:8999,000008999,true,,"UC Stu/Graduate, Quarter",,,Printz,Lydia,M,,fse.hosting@ebsco.org,253-359-9512,,1973-03-07 00:00:00.000Z,6c679697-c75d-4509-b1e7-50aabfb1fd9f;United States;2350 Hillcrest Drive;;Seattle;WA;98109;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.609Z,2022-11-30 13:45:37.609Z,,
username:89989,e220bb5d-1145-4c24-9bea-b6fe9c41c142,externalsystemid:89989,0000089989,true,,"UC Stu/Graduate, Quarter",,,Roberts,Elsie,A,,fse.hosting@ebsco.org,850-235-2304,,1977-06-24 00:00:00.000Z,8839d567-2c09-434d-ba3b-0d3cc99a702e;United States;1508 Virgil Street;;Panama City;FL;32401;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.629Z,2022-11-30 13:45:37.629Z,,
username:89988,6c61aa02-1436-4345-ae18-7b600cd5c4eb,externalsystemid:89988,0000089988,true,,"UC Stu/Graduate, Quarter",,,Lacey,John,T,,fse.hosting@ebsco.org,631-717-0379,,1995-09-24 00:00:00.000Z,919c0fc5-a6b0-44f7-ab1a-72e0e9ad9495;United States;473 Feathers Hooves Drive;;New York;NY;10013;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.656Z,2022-11-30 13:45:37.656Z,,
username:89987,09c55698-fda8-4de6-be82-41da756ff0e0,externalsystemid:89987,0000089987,true,,"UC Stu/Graduate, Quarter",,,Toth,Martha,S,,fse.hosting@ebsco.org,907-552-8909,,1998-04-21 00:00:00.000Z,c0520b1e-37a5-4b71-a818-712c0834e99e;United States;4543 Jerry Toth Drive;;Elmendorf;AK;99506;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.677Z,2022-11-30 13:45:37.677Z,,
username:89986,c18f0fb2-bda2-4666-870a-9e37e9cf09b0,externalsystemid:89986,0000089986,true,,"UC Stu/Graduate, Quarter",,,Rhodes,Craig,A,,fse.hosting@ebsco.org,443-582-3446,,1955-11-02 00:00:00.000Z,3080474f-c10c-49c3-9b1a-1304dd033fee;United States;4905 Hewes Avenue;;Baltimore;MD;21202;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.705Z,2022-11-30 13:45:37.705Z,,
username:89985,3f910f73-c6f9-458e-819c-000bc35c9e9d,externalsystemid:89985,0000089985,true,,"UC Stu/Graduate, Quarter",,,Stricklin,Bernard,D,,fse.hosting@ebsco.org,662-531-8593,,1991-12-10 00:00:00.000Z,90c500df-1d00-431d-b2eb-66e28ee6535b;United States;2009 Saint Clair Street;;Charleston;MS;38921;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.906Z,2022-11-30 13:45:37.906Z,,
username:89984,11462106-e813-4ceb-8d96-33ad91da3402,externalsystemid:89984,0000089984,true,,"UC Stu/Graduate, Quarter",,,Johnson,Phyllis,D,,fse.hosting@ebsco.org,336-420-9858,,1959-07-20 00:00:00.000Z,c77ee435-ad8c-48fe-addd-e45cf7ea024a;United States;156 Havanna Street;;Greensboro;NC;27407;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.926Z,2022-11-30 13:45:37.926Z,,
username:89983,4e8e8c43-a7dd-4fd9-adef-6f441ea32875,externalsystemid:89983,0000089983,true,,"UC Stu/Graduate, Quarter",,,Doyle,Stella,M,,fse.hosting@ebsco.org,717-665-8329,,1980-08-13 00:00:00.000Z,ed6fdedd-cd8e-4d86-8857-b8a6b3ab97e2;United States;3259 Lincoln Drive;;Manheim;PA;17545;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.948Z,2022-11-30 13:45:37.948Z,,
username:89982,833780a0-e945-4b4e-b5db-aaf5c309307d,externalsystemid:89982,0000089982,true,,"UC Stu/Graduate, Quarter",,,Johnson,Mary,J,,fse.hosting@ebsco.org,707-448-0804,,1984-05-09 00:00:00.000Z,6a72e69a-199b-4a5c-b134-f0c836c04976;United States;1145 Fairway Drive;;Vacaville;CA;95688;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.972Z,2022-11-30 13:45:37.972Z,,
username:89981,d5529d26-3ac8-4416-b83a-06c9fb2be7d7,externalsystemid:89981,0000089981,true,,"UC Stu/Graduate, Quarter",,,Arvin,Jessi,L,,fse.hosting@ebsco.org,773-671-8835,,1987-02-26 00:00:00.000Z,4a00f64a-fb1c-4f56-851f-abcc10d1c64e;United States;3997 Vesta Drive;;Lombard;IL;60148;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.994Z,2022-11-30 13:45:37.994Z,,
username:89980,6cddff31-5d84-40f7-88bd-a23f395d05a1,externalsystemid:89980,0000089980,true,,"UC Stu/Graduate, Quarter",,,Canter,Robin,J,,fse.hosting@ebsco.org,303-275-7079,,1998-09-15 00:00:00.000Z,68082fef-129f-4bc0-9522-db0be2108e51;United States;4153 Logan Lane;;Lakewood;CO;80214;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:38.014Z,2022-11-30 13:45:38.014Z,,
username:8998,1f7f797a-506e-43d7-8cf7-800159de5914,externalsystemid:8998,000008998,true,,"UC Stu/Graduate, Quarter",,,Boggan,Judith,J,,fse.hosting@ebsco.org,713-340-0589,,1997-06-29 00:00:00.000Z,a5ea3a41-51dc-4749-aede-c2eb0d49e719;United States;2208 Patterson Street;;Houston;TX;77002;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:38.033Z,2022-11-30 13:45:38.033Z,,
username:89979,428f1108-deac-4108-a255-82035fd6c41a,externalsystemid:89979,0000089979,true,,"UC Stu/Graduate, Quarter",,,Heine,Yi,D,,fse.hosting@ebsco.org,402-418-4460,,1953-03-16 00:00:00.000Z,6445841d-8522-461a-926b-23b0f1949177;United States;2063 Oak Way;;Lincoln;NE;68522;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:38.063Z,2022-11-30 13:45:38.063Z,,
username:89978,4bafd66d-d6ea-4544-a5c1-c87af1acc7a8,externalsystemid:89978,0000089978,true,,"UC Stu/Graduate, Quarter",,,Hellwig,Alan,M,,fse.hosting@ebsco.org,864-888-6904,,1984-06-26 00:00:00.000Z,b34a95b3-698d-4ede-ab63-d606f81c2ae6;United States;587 Brown Avenue;;Seneca;SC;29678;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:38.098Z,2022-11-30 13:45:38.098Z,,
username:89977,20767047-a65d-44f1-9f5f-f0826a68d406,externalsystemid:89977,0000089977,true,,"UC Stu/Graduate, Quarter",,,Reiter,George,B,,fse.hosting@ebsco.org,507-331-5929,,1997-09-27 00:00:00.000Z,3b651c6e-180c-47d0-8aa5-bcc0c13f77cc;United States;3311 Rosewood Court;;Faribault;MN;55021;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:38.247Z,2022-11-30 13:45:38.247Z,,
username:89976,38053a95-b924-45ca-9b40-0473442828f5,externalsystemid:89976,0000089976,true,,"UC Stu/Graduate, Quarter",,,Hemphill,Jennifer,W,,fse.hosting@ebsco.org,718-237-3747,,1956-10-12 00:00:00.000Z,95e5b28e-6931-47e6-8790-3aae61cf51fc;United States;1678 Alfred Drive;;Brooklyn;NY;11201;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:38.268Z,2022-11-30 13:45:38.268Z,,
username:89975,1c9f9536-0f39-4500-8a2b-25897780a7b5,externalsystemid:89975,0000089975,true,,"UC Stu/Graduate, Quarter",,,Bennette,Barbara,R,,fse.hosting@ebsco.org,910-293-8085,,1992-03-19 00:00:00.000Z,d5bbde75-9a9d-4320-b7cf-0d81666ae2d9;United States;777 Ray Court;;Warsaw;NC;28398;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:38.291Z,2022-11-30 13:45:38.291Z,,
username:89974,7a3982ca-0824-4188-bcf2-81816a3d8564,externalsystemid:89974,0000089974,true,,"UC Stu/Graduate, Quarter",,,Arthur,Walter,P,,fse.hosting@ebsco.org,406-225-3909,,1989-05-06 00:00:00.000Z,3dc546f4-66a8-4f1c-910a-2f7328506327;United States;3629 Meadow Drive;;Boulder;MT;59632;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:38.312Z,2022-11-30 13:45:38.312Z,,
username:89973,5dea6e59-45f2-4dd5-87d2-2d98d80ecfe5,externalsystemid:89973,0000089973,true,,"UC Stu/Graduate, Quarter",,,Gillenwater,Al,J,,fse.hosting@ebsco.org,201-716-4276,,1983-02-09 00:00:00.000Z,66a3609f-150d-4bce-a53a-33168cd89b4f;United States;87 Desert Broom Court;;Newark;NJ;7102;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:38.336Z,2022-11-30 13:45:38.336Z,,
username:89972,69c93c90-2877-45e9-a015-3b8e9fe7f47d,externalsystemid:89972,0000089972,true,,"UC Stu/Graduate, Quarter",,,Gibbs,Kevin,V,,fse.hosting@ebsco.org,715-248-7476,,1957-04-20 00:00:00.000Z,f9f1a7b9-19b6-4c67-bb7b-65364df14e9d;United States;648 Benson Street;;Star Prairie;WI;54026;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:38.359Z,2022-11-30 13:45:38.359Z,,
username:89971,bc58f74a-1339-423c-95ce-4634257d3f4d,externalsystemid:89971,0000089971,true,,"UC Stu/Graduate, Quarter",,,Veney,Sandra,C,,fse.hosting@ebsco.org,951-696-8139,,1975-07-30 00:00:00.000Z,b848bd25-0bc4-4dcc-83d2-640509f2246b;United States;4373 Brown Bear Drive;;Murrieta;CA;92562;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:38.588Z,2022-11-30 13:45:38.588Z,,
username:89970,1f4d5a3a-f7e1-4615-90b5-87dfe22e2120,externalsystemid:89970,0000089970,true,,"UC Stu/Graduate, Quarter",,,Parker,Ben,V,,fse.hosting@ebsco.org,808-936-2297,,1967-02-11 00:00:00.000Z,90906858-976b-4cc3-9a7f-fbdb32b6755f;United States;4107 Randall Drive;;Keaau;HI;96749;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:38.609Z,2022-11-30 13:45:38.609Z,,
username:8997,e668dfba-0c30-488b-94de-05ba95659a2c,externalsystemid:8997,000008997,true,,"UC Stu/Graduate, Quarter",,,Spadaro,Kenneth,D,,fse.hosting@ebsco.org,212-312-6031,,1954-10-20 00:00:00.000Z,141919d3-13b6-4b95-a69f-2644b78a381b;United States;2537 Farnum Road;;New York;NY;10007;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:38.632Z,2022-11-30 13:45:38.632Z,,
username:89969,9b85bec5-681c-4db8-a7a4-b7bfa9a01d22,externalsystemid:89969,0000089969,true,,"UC Stu/Graduate, Quarter",,,Smith,Leslie,D,,fse.hosting@ebsco.org,979-447-2061,,1963-07-06 00:00:00.000Z,447c2c99-6336-4fdd-9ceb-749dbac11737;United States;1146 Adams Drive;;Houston;TX;77006;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:38.654Z,2022-11-30 13:45:38.654Z,,
username:89968,a74d9fb1-ff10-45fc-a350-fa763e1b5260,externalsystemid:89968,0000089968,true,,"UC Stu/Graduate, Quarter",,,Marin,Cristie,E,,fse.hosting@ebsco.org,310-729-2949,,1997-11-07 00:00:00.000Z,a96fbb17-360b-48b1-abc6-9add109bbab2;United States;703 Jett Lane;;Gardena;CA;90248;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:38.687Z,2022-11-30 13:45:38.687Z,,
username:89967,d7831c7c-ed79-4b63-80d7-ac94585d12a5,externalsystemid:89967,0000089967,true,,"UC Stu/Graduate, Quarter",,,Henderson,Jackie,E,,fse.hosting@ebsco.org,435-730-4122,,1988-10-10 00:00:00.000Z,34c517ba-9f00-4c04-9c67-04ce7bc149cd;United States;1271 Burnside Avenue;;Brigham City;UT;83402;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:38.716Z,2022-11-30 13:45:38.716Z,,
username:89966,19054f97-6f4a-4efa-bdd9-19ec89b94c1d,externalsystemid:89966,0000089966,true,,"UC Stu/Graduate, Quarter",,,Nash,Beverly,E,,fse.hosting@ebsco.org,310-999-2173,,1956-04-28 00:00:00.000Z,7d9ebffa-856c-4850-8fa9-75c3fa8048a3;United States;3133 Cecil Street;;Los Angeles;CA;90017;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:38.741Z,2022-11-30 13:45:38.741Z,,
username:89965,f6327120-5d43-430c-b0be-9c167e12d81e,externalsystemid:89965,0000089965,true,,"UC Stu/Graduate, Quarter",,,Petty,Sandy,F,,fse.hosting@ebsco.org,847-677-1231,,1992-05-04 00:00:00.000Z,f6fa2411-d249-44ff-b9b6-d63e975bf446;United States;3787 Vine Street;;Skokie;IL;60077;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:38.891Z,2022-11-30 13:45:38.891Z,,
username:89964,a4a7db02-23c1-440c-9d42-678c19b8671c,externalsystemid:89964,0000089964,true,,"UC Stu/Graduate, Quarter",,,Lott,Janice,C,,fse.hosting@ebsco.org,978-422-0217,,1952-09-15 00:00:00.000Z,935c4748-9e25-4ab5-8ee7-22a75c087f08;United States;118 Joanne Lane;;Sterling;MA;1564;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:38.914Z,2022-11-30 13:45:38.914Z,,
username:89963,2ed067ca-3f34-424b-aafc-8e6fcc5a6d8a,externalsystemid:89963,0000089963,true,,"UC Stu/Graduate, Quarter",,,Patton,Thomas,G,,fse.hosting@ebsco.org,715-953-2030,,1953-05-16 00:00:00.000Z,2ac23d8e-7566-4fb1-871d-f1601d18e8c6;United States;1342 Orphan Road;;Eau Claire;WI;54701;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:38.937Z,2022-11-30 13:45:38.937Z,,
username:89962,52c8a909-fd5e-44b6-8652-e875202ce4fd,externalsystemid:89962,0000089962,true,,"UC Stu/Graduate, Quarter",,,Helm,Aimee,S,,fse.hosting@ebsco.org,850-292-2532,,1971-02-07 00:00:00.000Z,f422bde8-3b73-4d17-ab93-addded20bac4;United States;1680 Virgil Street;;Pensacola;FL;32507;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:38.959Z,2022-11-30 13:45:38.959Z,,
username:89961,8ca93951-dd41-4312-b603-a8f5c8152d63,externalsystemid:89961,0000089961,true,,"UC Stu/Graduate, Quarter",,,Rogers,Rodger,L,,fse.hosting@ebsco.org,513-222-1426,,1977-06-04 00:00:00.000Z,6502d939-250f-494c-a590-cc7d5b2ea308;United States;1078 Walnut Hill Drive;;Dayton;OH;45402;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:38.981Z,2022-11-30 13:45:38.981Z,,
username:89960,3a1b99ed-b958-4275-b449-e668f23909bf,externalsystemid:89960,0000089960,true,,"UC Stu/Graduate, Quarter",,,Pereira,Thomas,L,,fse.hosting@ebsco.org,253-831-6190,,2000-12-22 00:00:00.000Z,9600fc80-f479-49eb-812b-641c4ecc8684;United States;1865 Dale Avenue;;Seattle;WA;98109;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:39.005Z,2022-11-30 13:45:39.005Z,,
username:8996,c3fc99b0-e2f7-4c3d-8dd8-e6746f59c987,externalsystemid:8996,000008996,true,,"UC Stu/Graduate, Quarter",,,Brown,Derek,T,,fse.hosting@ebsco.org,410-626-5889,,1993-02-04 00:00:00.000Z,7becb442-5b9f-4d2a-b50e-8bce4891f450;United States;159 Marshall Street;;Annapolis;MD;21401;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:39.026Z,2022-11-30 13:45:39.026Z,,
username:89959,fd17fee7-9856-46bf-bd9a-6ab9724c5d16,externalsystemid:89959,0000089959,true,,"UC Stu/Graduate, Quarter",,,Eaton,Shaun,C,,fse.hosting@ebsco.org,303-774-1741,,1966-05-19 00:00:00.000Z,c8518692-96f8-4b71-9262-f2df8e96bfef;United States;2952 McKinley Avenue;;Longmont;CO;80501;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:39.243Z,2022-11-30 13:45:39.243Z,,
username:89958,d2076e45-a2ad-46a0-a296-7ec7368e1801,externalsystemid:89958,0000089958,true,,"UC Stu/Graduate, Quarter",,,Freeman,Tamara,C,,fse.hosting@ebsco.org,901-418-9806,,1969-06-02 00:00:00.000Z,e7d390d5-bb6a-4234-be89-7cd5f56a4f4e;United States;188 Lightning Point Drive;;Memphis;TN;38117;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:39.268Z,2022-11-30 13:45:39.268Z,,
username:89957,85fdeb36-cace-4d62-8ef7-66e0644dbd5f,externalsystemid:89957,0000089957,true,,"UC Stu/Graduate, Quarter",,,Sims,Joy,R,,fse.hosting@ebsco.org,253-218-5125,,1958-08-20 00:00:00.000Z,5249e7c6-41fa-4252-8862-63575a55b033;United States;969 Fort Street;;Kent;WA;98032;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:39.293Z,2022-11-30 13:45:39.293Z,,
username:89956,7b6f329d-06d0-454c-a983-6918e516573a,externalsystemid:89956,0000089956,true,,"UC Stu/Graduate, Quarter",,,Wilder,Elouise,R,,fse.hosting@ebsco.org,617-684-1639,,1969-06-15 00:00:00.000Z,d9f6cb3e-4f6a-4571-a2e2-41311338a713;United States;4294 Valley View Drive;;Boston;MA;2210;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:39.315Z,2022-11-30 13:45:39.315Z,,
username:89955,bf4b5e18-8a4a-46b6-8b99-459df92c8e32,externalsystemid:89955,0000089955,true,,"UC Stu/Graduate, Quarter",,,Garrett,Kyle,H,,fse.hosting@ebsco.org,719-859-0199,,1972-05-26 00:00:00.000Z,3e44cafb-b1ec-49ee-8988-5104b875d3c7;United States;1984 Snider Street;;Trinidad;CO;81082;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:39.335Z,2022-11-30 13:45:39.335Z,,
username:89954,cee34220-8aed-4170-8d86-2e3820371460,externalsystemid:89954,0000089954,true,,"UC Stu/Graduate, Quarter",,,Williams,John,H,,fse.hosting@ebsco.org,415-956-9750,,1993-02-24 00:00:00.000Z,0ed452f0-f097-498d-85db-707871ba26be;United States;1811 Locust View Drive;;San Francisco;CA;94108;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:39.366Z,2022-11-30 13:45:39.366Z,,
username:89953,3741aee1-33eb-47a7-9c61-61ba071b814b,externalsystemid:89953,0000089953,true,,"UC Stu/Graduate, Quarter",,,Purcell,Jill,J,,fse.hosting@ebsco.org,909-949-4438,,1954-11-18 00:00:00.000Z,a40df955-56d7-4388-9fb9-7739b90022d8;United States;3521 Clarence Court;;Upland;CA;91786;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:39.396Z,2022-11-30 13:45:39.396Z,,
username:89952,c623e625-6cd5-4c76-be1a-29df29d1ae6b,externalsystemid:89952,0000089952,true,,"UC Stu/Graduate, Quarter",,,Hazel,Orville,T,,fse.hosting@ebsco.org,606-963-3484,,1991-12-31 00:00:00.000Z,03b74176-0074-49cb-ba6b-b6ccf00d30ba;United States;1362 Hinkle Deegan Lake Road;;Lexington;KY;40505;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:39.419Z,2022-11-30 13:45:39.419Z,,
username:89951,4178d809-6690-4542-af37-5c0aef2c8139,externalsystemid:89951,0000089951,true,,"UC Stu/Graduate, Quarter",,,Francisco,Ricky,K,,fse.hosting@ebsco.org,773-856-4232,,1956-09-30 00:00:00.000Z,dcccedc4-ea09-4065-a5aa-06617fc160f2;United States;2849 Point Street;;Chicago;IL;60654;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:39.437Z,2022-11-30 13:45:39.437Z,,
username:89950,6c3df2f2-939f-4fbb-9a6e-01bfcdf0c243,externalsystemid:89950,0000089950,true,,"UC Stu/Graduate, Quarter",,,Becerra,Sarah,C,,fse.hosting@ebsco.org,831-245-9969,,1959-12-19 00:00:00.000Z,17c0c3c2-a6bd-41fc-9ad8-ebd15c66632b;United States;3072 Parrish Avenue;;Salinas;CA;93901;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:39.573Z,2022-11-30 13:45:39.573Z,,
username:8995,2d455c19-f6c3-4f63-9135-71f9ba07ac5c,externalsystemid:8995,000008995,true,,"UC Stu/Graduate, Quarter",,,James,Lillian,A,,fse.hosting@ebsco.org,585-462-5669,,1952-12-14 00:00:00.000Z,d3b57e54-d16d-4234-8e55-3008e81eeeb7;United States;1358 Walt Nuzum Farm Road;;Rochester;NY;14611;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:39.599Z,2022-11-30 13:45:39.599Z,,
username:89949,8a2fd6fc-cfd0-4ef9-9cbf-2d8a0ef97ed7,externalsystemid:89949,0000089949,true,,"UC Stu/Graduate, Quarter",,,Dreher,Libby,A,,fse.hosting@ebsco.org,408-896-6307,,1988-09-30 00:00:00.000Z,8306d325-2f3c-4d2b-ac39-37dd73caafcd;United States;3861 Sycamore Street;;Santa Clara;CA;95054;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:39.623Z,2022-11-30 13:45:39.623Z,,
username:89948,878473fd-2ed2-4357-a131-60c148756ebe,externalsystemid:89948,0000089948,true,,"UC Stu/Graduate, Quarter",,,Reid,Jody,C,,fse.hosting@ebsco.org,508-458-0045,,1953-05-30 00:00:00.000Z,1e753875-1e4c-488c-ae72-ddf2436ab6af;United States;903 Ferguson Street;;Cambridge;MA;2141;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:39.647Z,2022-11-30 13:45:39.647Z,,
username:89947,458a5943-2097-4693-b0b1-ab72313db758,externalsystemid:89947,0000089947,true,,"UC Stu/Graduate, Quarter",,,Sullivan,David,M,,fse.hosting@ebsco.org,952-201-1752,,1986-10-16 00:00:00.000Z,01f5fc9e-34c2-4ea6-9f3a-3ae907cb2906;United States;1450 Murphy Court;;Eagan;MN;55121;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:39.672Z,2022-11-30 13:45:39.672Z,,
username:89946,df43b908-ef9b-48d8-837f-8d97f46916aa,externalsystemid:89946,0000089946,true,,"UC Stu/Graduate, Quarter",,,Karnes,April,N,,fse.hosting@ebsco.org,304-761-6191,,2000-06-15 00:00:00.000Z,a1959047-a335-49a6-9904-e2b4cb2b302c;United States;1857 Augusta Park;;Charleston;WV;25301;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:39.887Z,2022-11-30 13:45:39.887Z,,
username:89945,fe7f28be-f9ae-4979-9d5a-be9c4fd11e75,externalsystemid:89945,0000089945,true,,"UC Stu/Graduate, Quarter",,,Weiss,Heather,J,,fse.hosting@ebsco.org,561-445-1613,,1968-06-04 00:00:00.000Z,94904ecc-01d1-4d29-9563-9b62f40884c1;United States;2611 Wyatt Street;;Jupiter;FL;33478;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:39.908Z,2022-11-30 13:45:39.908Z,,
username:89944,51b3796e-54aa-4750-a287-174b3a70895c,externalsystemid:89944,0000089944,true,,"UC Stu/Graduate, Quarter",,,Eldridge,Gloria,B,,fse.hosting@ebsco.org,928-776-9693,,1980-10-11 00:00:00.000Z,b5a36434-07f6-435f-8b40-48b40e3a8a62;United States;769 Martha Street;;Prescott;AZ;86301;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:39.934Z,2022-11-30 13:45:39.934Z,,
